"employee_id";"employee_name";"gender_clean";"age_clean";"city";"state";"department_id";"job_role_id";"joining_date_clean";"employment_status_clean";"salary_clean";"tenure_years"
476;"Pari Reddy";"Male";40;"Noida";"Uttar Pradesh";12;14;"2017-10-31";"Active";196900.0;8.9
477;"Anika Nair";"Male";39;"Kolkata";"West Bengal";4;13;"2018-02-19";"Active";106200.0;8.6
478;"Anika Nair";"Female";23;"Gurgaon";"Haryana";13;7;"2016-05-27";"Active";84800.0;10.3
479;"Navya Iyer";"Female";23;"Hyderabad";"Telangana";7;4;"2017-07-17";"On Leave";245100.0;9.2
480;"Navya Iyer";"Female";23;"Kochi";"Kerala";3;11;"2019-02-23";"Active";152800.0;7.6
481;"Navya Iyer";"Female";25;"Hyderabad";"Telangana";10;4;"2016-06-21";"Active";35200.0;10.3
482;"Riya Menon";"Female";58;"Kochi";"Kerala";11;2;"2018-02-10";"Active";231500.0;8.6
483;"Riya Menon";"Male";0;"Jaipur";"Rajasthan";12;3;"2020-04-25";"On Leave";70300.0;6.4
484;"Priya Rao";"Female";30;"Indore";"Madhya Pradesh";1;9;"2025-01-24";"Inactive";145500.0;1.7
485;"Priya Rao";"Female";41;"Delhi";"Delhi";8;7;"2022-03-14";"Inactive";142500.0;4.5
486;"Priya Rao";"Female";0;"Delhi";"Delhi";8;14;"2023-06-11";"Active";169700.0;3.3
487;"Priya Rao";"Female";31;"Lucknow";"Uttar Pradesh";10;14;"2021-09-17";"On Leave";236900.0;5.0
488;"Priya Rao";"Male";45;"Ahmedabad";"Gujarat";2;9;"2021-10-24";"Active";0.0;4.9
489;"Neha Chatterjee";"Female";40;"Mumbai";"Maharashtra";6;8;"2023-12-17";"Active";222800.0;2.8
490;"Neha Chatterjee";"Male";38;"Mumbai";"Maharashtra";11;13;"2015-04-15";"Inactive";234400.0;11.4
491;"Neha Chatterjee";"Female";0;"Hyderabad";"Telangana";12;2;"2024-12-06";"Active";0.0;1.8
492;"Pooja Mukherjee";"Male";33;"Lucknow";"Uttar Pradesh";5;11;"2022-12-08";"Active";130300.0;3.8
493;"Pooja Mukherjee";"Female";49;"Jaipur";"Rajasthan";11;14;"2016-06-18";"Inactive";241900.0;10.3
494;"Sneha Banerjee";"Male";40;"Indore";"Madhya Pradesh";1;9;"2021-06-14";"Active";0.0;5.3
495;"Kavya Das";"Female";44;"Jaipur";"Rajasthan";5;13;"2017-11-19";"Active";0.0;8.8
496;"Kavya Das";"Male";45;"Mumbai";"Maharashtra";1;3;"2021-03-28";"Inactive";177100.0;5.5
497;"Anjali Bose";"Female";59;"Delhi";"Delhi";1;4;"2024-01-16";"Active";64300.0;2.7
498;"Anjali Bose";"Male";25;"Kolkata";"West Bengal";9;11;"2021-09-15";"Active";53000.0;5.0
499;"Anjali Bose";"Female";22;"Jaipur";"Rajasthan";4;4;"2024-08-31";"On Leave";44800.0;2.1
500;"Anjali Bose";"Male";30;"Hyderabad";"Telangana";11;4;"2025-05-06";"On Leave";140000.0;1.4
501;"Meera Joshi";"Male";0;"Hyderabad";"Telangana";7;7;"2019-10-09";"Active";37500.0;7.0
502;"Meera Joshi";"Male";25;"Pune";"Maharashtra";3;11;"2023-09-11";"Active";35800.0;3.0
503;"Meera Joshi";"Female";30;"Delhi";"Delhi";7;9;"2015-06-23";"Active";50200.0;11.3
504;"Meera Joshi";"Female";29;"Delhi";"Delhi";6;8;"2022-08-23";"Active";56200.0;4.1
505;"Meera Joshi";"Male";29;"Jaipur";"Rajasthan";3;5;"2022-12-30";"On Leave";215800.0;3.7
506;"Shreya Deshmukh";"Female";0;"Indore";"Madhya Pradesh";7;9;"2019-09-01";"On Leave";127600.0;7.1
507;"Divya Kulkarni";"Male";35;"Noida";"Uttar Pradesh";8;10;"2016-07-06";"Active";148500.0;10.2
508;"Divya Kulkarni";"Female";22;"Noida";"Uttar Pradesh";12;4;"2018-04-19";"On Leave";206900.0;8.4
509;"Divya Kulkarni";"Female";23;"Gurgaon";"Haryana";6;2;"2015-06-06";"Active";181700.0;11.3
510;"Divya Kulkarni";"Male";36;"Jaipur";"Rajasthan";3;13;"2025-03-27";"On Leave";25100.0;1.5
511;"Swati Pillai";"Male";40;"Chandigarh";"Chandigarh";4;12;"2016-10-12";"Active";96800.0;9.9
512;"Swati Pillai";"Male";27;"Jaipur";"Rajasthan";7;3;"2015-09-30";"Inactive";239800.0;11.0
513;"Swati Pillai";"Female";50;"Delhi";"Delhi";11;14;"2023-12-06";"Active";32400.0;2.8
514;"Ritu Naidu";"Male";0;"Kochi";"Kerala";2;6;"2022-12-23";"Active";64300.0;3.8
515;"Sunita Chauhan";"Male";27;"Pune";"Maharashtra";3;9;"2022-06-21";"Inactive";214200.0;4.3
516;"Sunita Chauhan";"Male";33;"Bengaluru";"Karnataka";6;3;"2020-06-03";"Active";27900.0;6.3
517;"Sunita Chauhan";"Female";59;"Kochi";"Kerala";1;2;"2022-05-23";"Active";177100.0;4.3
518;"Sunita Chauhan";"Female";0;"Noida";"Uttar Pradesh";1;13;"2026-05-07";"Active";69400.0;0.4
519;"Sunita Chauhan";"Female";40;"Bengaluru";"Karnataka";9;13;"2016-03-07";"Active";87100.0;10.5
520;"Geeta Yadav";"Female";53;"Bengaluru";"Karnataka";8;8;"";"Active";0.0;0.0
521;"Geeta Yadav";"Female";52;"Indore";"Madhya Pradesh";10;6;"2018-11-20";"Active";154300.0;7.8
522;"Geeta Yadav";"Female";29;"Jaipur";"Rajasthan";5;5;"2024-07-04";"Active";70500.0;2.2
523;"Geeta Yadav";"Male";52;"Chandigarh";"Chandigarh";3;11;"2020-08-11";"Active";32200.0;6.1
524;"Geeta Yadav";"Female";0;"Jaipur";"Rajasthan";9;4;"2022-12-02";"Active";52300.0;3.8
525;"Lakshmi Mishra";"Male";26;"Chennai";"Tamil Nadu";4;1;"2024-01-30";"Active";101200.0;2.6
526;"Lakshmi Mishra";"Male";0;"Chennai";"Tamil Nadu";8;10;"2023-11-18";"Inactive";207600.0;2.8
527;"Lakshmi Mishra";"Female";34;"Indore";"Madhya Pradesh";9;5;"2026-02-14";"Active";204300.0;0.6
528;"Radha Tiwari";"Male";32;"Gurgaon";"Haryana";3;2;"2017-02-15";"Inactive";245700.0;9.6
529;"Radha Tiwari";"Male";54;"Bengaluru";"Karnataka";13;3;"2016-04-01";"Active";222000.0;10.5
530;"Radha Tiwari";"Male";36;"Chandigarh";"Chandigarh";7;5;"2022-06-24";"Active";139700.0;4.2
531;"Radha Tiwari";"Female";53;"Kolkata";"West Bengal";3;7;"2020-07-26";"Active";0.0;6.2
532;"Radha Tiwari";"Female";29;"Pune";"Maharashtra";8;2;"2020-09-10";"Inactive";63300.0;6.0
533;"Radha Tiwari";"Female";22;"Indore";"Madhya Pradesh";3;11;"2017-08-10";"Active";28900.0;9.1
534;"Kavita Pandey";"Female";24;"Hyderabad";"Telangana";1;14;"2024-01-02";"On Leave";189800.0;2.7
535;"Kavita Pandey";"Female";59;"Gurgaon";"Haryana";1;7;"2022-06-11";"Active";209300.0;4.3
536;"Nisha Agarwal";"Male";40;"Kochi";"Kerala";13;5;"2022-12-22";"Inactive";111400.0;3.8
537;"Nisha Agarwal";"Male";49;"Jaipur";"Rajasthan";6;1;"2015-02-14";"Active";42900.0;11.6
